id,name,first,last,compas_screening_date,gender,dob,age,age_cat,race,juv_fel_count,decile_score_risk,juv_misd_count,juv_other_count,priors_count_risk,days_b_screening_arrest,c_jail_in,c_jail_out,c_case_number,c_offense_date,c_days_from_compas,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,type_of_assessment,decile_score_violence,score_text,screening_date,v_type_of_assessment,v_decile_score,v_score_text,v_screening_date,in_custody,out_custody,priors_count_violence,start,end,event,two_year_recid
0.5512415818162931,0.6902357825540663,0.6650444099377005,0.5312454436871936,0.6838468252532549,0.4078413128638235,0.6719115817719258,0.22984596017224657,0.7126302739869799,0.0,0.6559194774691146,0.6658916462409493,0.3902522809039369,0.4870943054740435,0.2914838625938929,0.4670195732686344,0.44515612169639257,0.5425485276417279,0.48621408100785535,0.5139585066222371,0.43963849397915306,0.6340453009193864,0.6187527555750105,0.634811857930451,0.14786312073273514,0.39011436005084105,0.6026187902144962,0.2197081277957499,0.34732027282914957,0.5496398504610495,0.38922227567742,0.5612265731024272,0.3858404867321544,0.579739006320609,0.5569270407050916,0.3286897453119369,0.6339800505674571,0.7416179106377515,0.6044541287938779,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5153361777582445,0.7183699700469895,0.6543594117064169,0.5301976709090652,0.6736268069666359,0.40349206774917884,0.7322157794378121,0.2592308233992091,0.779773980430294,0.0,0.6195293667565058,0.6197957609763652,0.3738297508466119,0.49339440396721834,0.3316968219287906,0.4636184710050125,0.4224826461692793,0.5639364384296703,0.47346581258292586,0.4611967330383458,0.4499420713315333,0.584590572541964,0.5801571265394143,0.6991743151951293,0.12696351724937197,0.4130320796013283,0.6303052049178003,0.24764144051550316,0.41382552579095383,0.5625369252539671,0.3203180967187369,0.6286233064133914,0.35411406595611816,0.4768701291079797,0.5613986058725131,0.38253339159166433,0.5828945386356545,0.7101842127870359,0.5949849661853891,1.0
0.5631046542010494,0.6853917916042341,0.6207855857663489,0.5748382307041608,0.6321716807256577,0.3496733871552458,0.7053000420032114,0.24380303884081195,0.7595590313349166,0.0,0.6776689142501243,0.6096458304046006,0.335414714198134,0.47470832515362693,0.3613003549815268,0.4408690385868712,0.384594772629703,0.5685931736307742,0.42607849544505616,0.4295648963985888,0.38924128225830446,0.6455978821073175,0.576474050343111,0.6713361709695623,0.11893276027905869,0.4206466505412152,0.6484135122220428,0.23187474488119492,0.33622612789671463,0.5958697186924247,0.34784927990881,0.6101558994173973,0.32947662302679376,0.4968621711743652,0.5514890178351449,0.3354574357259269,0.5797044318570764,0.7001669363635598,0.6369185748640038,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5461166870130965,0.7024254853740031,0.629458625569028,0.5448916022973173,0.6492295836245253,0.3663738422766727,0.7142093757075632,0.2507631575592027,0.7794266345387003,0.0,0.6593607868830857,0.611864434446792,0.3596746054567425,0.4855899849934521,0.3494812789888442,0.45911271624083483,0.39058170065891296,0.571913954680906,0.44683972528407717,0.4482078370675159,0.4224977057557069,0.6243289283107534,0.5669023704238121,0.6867341760733353,0.1174461527142197,0.4167256237679644,0.6465748337588523,0.24299336907202146,0.37532242497063045,0.5888720963887407,0.3252739015723583,0.6183420907010976,0.3346861552416519,0.47731207856922714,0.5606699381882227,0.361149836178847,0.5735450033618815,0.7024308859241292,0.6175949103634774,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5936966443511194,0.7202456328194056,0.6022751086592215,0.5977302966969227,0.6108944397849927,0.3794379173550179,0.7180002778608366,0.2576372075965911,0.7344507939015719,0.0,0.6557928957609468,0.6044670557501829,0.33179464073128256,0.47003098840971214,0.374100680586461,0.43781900553151604,0.3838239349031867,0.5672884280976894,0.40008742411269316,0.4323021796245896,0.37910240606141077,0.6193982154830947,0.5482558440768467,0.694920036621218,0.12635437543642475,0.4236519712828474,0.670456935195104,0.2468143932800281,0.3566459420418915,0.6077156668715284,0.3527605939734971,0.6619487480009707,0.35653630618164583,0.4644932614272154,0.5826899590384585,0.32984658175145354,0.5491559004258665,0.7073783040949208,0.6555590118239016,1.0
0.5231299008085782,0.7880509299728029,0.7009170980788236,0.5022763666620549,0.7237065989091325,0.5491589131347954,0.7240344690587853,0.26903120938772684,0.6817637171334918,0.0,0.5286765138120045,0.687855596370056,0.4449353609832853,0.5068181701383416,0.2513082832241043,0.49281624278405994,0.5220979490162238,0.5226958315873885,0.5283001651011865,0.5781287759362055,0.5157326428489558,0.5002757749291328,0.6021944777878402,0.6980368496569112,0.18204063688611624,0.37723241509623096,0.593534318159276,0.2576004652075334,0.4855949467617796,0.5020953656187828,0.3775284654671516,0.6537426733951394,0.4801187268194508,0.5326147637172219,0.6145662479545084,0.3803852680843414,0.6125498195213573,0.7784686609397408,0.5664523390900367,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.522412953320838,0.7881109774631806,0.6758865491674615,0.45503400139259764,0.7194693631153024,0.499497017779703,0.7209914169351103,0.2707141803843825,0.7554263512290602,0.0,0.5646909964113008,0.6657029842324769,0.46739231336135617,0.5193825117294842,0.2666237310745925,0.5245258320187017,0.4664076100583552,0.5525528829138119,0.5291008136239663,0.5770096399912557,0.5426885122724396,0.5275113514585231,0.5555050743030391,0.7168484001985175,0.15078846747518893,0.3813565659956566,0.6203033363276482,0.2750481882289862,0.5076178380795844,0.5370923208504296,0.314885971657818,0.6499086866906177,0.4327589410984842,0.47339318850982154,0.621611942671207,0.4135465268542298,0.5783123985527294,0.755909997287094,0.5574492852069366,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5976189174904121,0.7267956173897818,0.5973651073607621,0.5256674906220514,0.6325509589238505,0.3648333595850833,0.6900882023473448,0.25051223120992244,0.7744841445219794,0.0,0.6833842906143617,0.6172927648836006,0.38943254446330794,0.48913595107882635,0.3484039110974049,0.48763198018871484,0.3598106756088293,0.5822094595468237,0.4314760219073342,0.48709670508377834,0.43413016472385946,0.6439575641811847,0.5199652259779329,0.6911768603698175,0.11279810056683612,0.4082833248957971,0.6748627697284562,0.25857763524289046,0.3827103875609059,0.6207738239622632,0.3176032767285077,0.6317657309782829,0.34658257543245946,0.4534087201802243,0.5997296892512446,0.35410030906821927,0.5426862039477371,0.711980137508185,0.6323591695758769,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46991121785580703,0.5918577384066184,0.6947234118861262,0.5424320067012667,0.6986190732710869,0.30829751272078054,0.6788732483280417,0.20704135019464984,0.7808247981876932,0.0,0.7036595880982564,0.6387128799190136,0.33047695310111835,0.4804211059707153,0.31372209744899493,0.4267795316143128,0.43144943081761106,0.5504761631868611,0.5023135879342726,0.4213753296946416,0.40339736082070116,0.689326845114532,0.6897420622409797,0.5976075195710441,0.12115273589153226,0.41006953721915085,0.5658635480886133,0.1797150353704843,0.27362907505980816,0.5332935081921436,0.3744490545499758,0.47345897180946217,0.28919131348151317,0.6243690574180895,0.4589535977486846,0.3341996141927106,0.6889175567094334,0.6956122272632613,0.5865753627956162,0.0
0.5411098732723457,0.6547210791894521,0.6329420355312471,0.566729644271258,0.6434846264617383,0.32224981772281835,0.6971070435355915,0.23286186352961655,0.7764594040996071,0.0,0.6966943917574954,0.6103891328841995,0.32930457178892925,0.4753296558125388,0.35707560786345904,0.43674987655508085,0.3834520663658738,0.5693386036943555,0.4397216025589787,0.41807182671951604,0.3875155993552624,0.6682345767627275,0.6003009985261528,0.6522213984181191,0.11285789139145859,0.4209666064000089,0.6326403428628272,0.21825581250154258,0.31274516302937583,0.5883920717779711,0.34736146654138605,0.5715997950884353,0.30549098652371964,0.5225635818898705,0.5240776776480417,0.3353626829184597,0.6030943849382626,0.6921246024684287,0.6273162978687674,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5485275605600459,0.6484468955784404,0.6223318893338468,0.5729381213168134,0.6327869142830206,0.3041087150585386,0.6954997208155909,0.23158683137810931,0.7842950362105192,0.0,0.7108889649334886,0.6021170348320175,0.3205082840539878,0.4725467753372529,0.36874523558539785,0.4336353671040432,0.3677731783891798,0.5748548990026678,0.4278996401070564,0.40554694442218264,0.3763009586534798,0.6813347421535334,0.5928434108841982,0.6522645360354684,0.10630523981871905,0.42512415611573645,0.6411157605593697,0.21802613825715636,0.301355581852985,0.6001255122833469,0.3425376881039073,0.5716079583097752,0.2921565457933462,0.5140890141603763,0.5218808987303386,0.33174134189287496,0.5957040671639374,0.6848588964844761,0.6353411168261609,0.0
0.5571918566396487,0.7489361981514584,0.6459993583866851,0.5137841411680358,0.675275975691171,0.44124580683948644,0.7070788327333505,0.2580726303615728,0.7401883624702867,0.0,0.6159860392779574,0.6464352875936565,0.41164378319484984,0.49743537357351275,0.3063279029965445,0.48849809295065094,0.43126931446802313,0.5567739198285578,0.47705891734172073,0.522010111198745,0.4705670730776616,0.5816021639721232,0.5602377990294204,0.6936200837261819,0.14142014944845205,0.39582029800063595,0.6363527115569154,0.2565748968476783,0.4271819396721382,0.5664716110335853,0.3407370746437374,0.6369768618387638,0.3993964435306593,0.48899760779003565,0.6003626297715042,0.36874915357805566,0.5764556921756095,0.7382042510234801,0.6002483647258706,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5355875903997596,0.7362783916779901,0.6561424592923966,0.4901476723396829,0.6906600778937189,0.427016601810236,0.7041706777558162,0.25363505018204896,0.7654312455687745,0.0,0.6237938741501485,0.647196637646601,0.42155523693744235,0.5039523647311779,0.2982798142569618,0.4973349164930524,0.42906143151199155,0.5609142314031322,0.4962301353366055,0.5245860204490389,0.4873387217532366,0.5899241464737092,0.5681480212665246,0.6884673918353553,0.1345334092551656,0.3939504504299342,0.6268163726522563,0.25377964934106634,0.430660842772493,0.5609994436188227,0.32594435032226976,0.6136319698891853,0.38284667296611535,0.4939145149421714,0.5873124125067422,0.3824398609290516,0.5871063033552768,0.7328399302253256,0.5842426567473518,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5349481848802904,0.7538205023498712,0.6616248244731777,0.46751669329901596,0.7034228659434106,0.4492155175085696,0.7021372287041485,0.2568650261656867,0.7645144463568272,0.0,0.6105347418298134,0.6576021067301185,0.44680884633995965,0.5116568200095706,0.282034550125397,0.5145778700091818,0.4382566330258976,0.5595457190048978,0.5119155577052876,0.553635252193795,0.5135825027966503,0.5756311407398559,0.5603844920305441,0.6943935439380675,0.138864561276336,0.3861823468560697,0.6247403335553439,0.26165731451845614,0.4570698122096723,0.5551985588287868,0.3202811884189845,0.6184625186344909,0.39990133611166484,0.48977364920176014,0.6020895494358967,0.39351736438106577,0.5848425737241794,0.7429808890858387,0.5728260596191882,1.0
0.5406333060809551,0.6681413608437847,0.644600573886276,0.5683987391349199,0.6527733010017923,0.35505332237012494,0.6987951229713752,0.2356097096830598,0.751546127259988,0.0,0.6736963703182072,0.6236802294635235,0.3379774532434408,0.47622544558910085,0.3422364814533471,0.43718724844188356,0.4083479780694753,0.5586126360769853,0.44904767537498863,0.43662077982073594,0.39589394110645304,0.6471199572882886,0.6095398685010122,0.6520510963677751,0.12622379471444808,0.4150137030689914,0.6232373776476322,0.21864331342626803,0.3252548079635876,0.5729608115047582,0.36348387682622574,0.579310003790417,0.3331893830123845,0.5366878243909063,0.5324518836675917,0.33269495300027097,0.611306260783212,0.7060838259051373,0.6229188214544039,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.588659054254089,0.7248186551624928,0.5983832070885288,0.5836302956816154,0.6123987812582278,0.3726814571342984,0.7223912189526247,0.26083549453093985,0.7555831997416015,0.0,0.6573860277573207,0.598023987080897,0.33926129544820355,0.47462401409027777,0.37728284155701786,0.44674990402974324,0.3730082237627367,0.5747260795189119,0.4030293974264756,0.432286345841631,0.3904691212224892,0.6180733913174495,0.5355403273894893,0.7048075110585931,0.11900264242157976,0.4250685847418429,0.6768180374039876,0.2536299216958941,0.3713129469647985,0.6138985028601427,0.3331239861948828,0.6665248220879233,0.34669143183692835,0.4440398600058062,0.5858938838709757,0.34357454746435334,0.5386704600889832,0.7017165666120908,0.6500365112271841,1.0
0.48229232595592075,0.7119380074912341,0.6740113846980903,0.5054319362668694,0.6967655273693788,0.4047462488554012,0.7378922814197881,0.25861066111831443,0.8023694352554518,0.0,0.610259026497412,0.6228358650844554,0.3858190428975325,0.5017166258571673,0.31847258839133685,0.4712866739462543,0.4338456080798904,0.5641277422033293,0.5006155524679964,0.4657199929211994,0.4738729830456934,0.5759930940834127,0.5943511616208269,0.6992674320143857,0.12463200046901594,0.4106450789794735,0.6146159101152985,0.24614604401827586,0.43074483358500154,0.5464340427354841,0.3058171513864484,0.6116531343312629,0.3460241231697198,0.48188426356166175,0.5481415766234775,0.4028372577613722,0.5970723826617036,0.7076760592623124,0.5719812846563839,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
